posting_id,posted_on,title,seniority,city,country,remote,salary_min_usd,salary_max_usd,company_size,skills
J72209,2023-09-05,Senior Analytics Engineer,senior,New York,US,hybrid,149500,199000,startup,snowflake|airflow|git|python|sql|dbt
J72411,2023-09-05,Junior Research Scientist,junior,Bengaluru,IN,remote,35500,47000,midmarket,statistics|pytorch|research
J72422,2023-09-05,Data Scientist,mid,São Paulo,BR,hybrid,,,startup,statistics|pytorch|sql|experimentation|pandas
J72696,2023-09-05,Senior Data Engineer,senior,Berlin,DE,remote,99500,133000,enterprise,spark|airflow|aws|python|kafka|terraform
J73307,2023-09-05,Senior Data Engineer,senior,New York,US,remote,173000,230500,midmarket,spark|terraform|sql
J73491,2023-09-05,Data Scientist,mid,São Paulo,BR,hybrid,43500,58000,midmarket,python|pandas|sql|statistics
J70475,2023-09-06,Data Platform Engineer,mid,Amsterdam,NL,onsite,96000,128000,midmarket,spark|observability|aws|terraform
J72210,2023-09-06,Junior Data Engineer,junior,Berlin,DE,hybrid,,,startup,spark|python|kafka|airflow
J73237,2023-09-06,Staff BI Developer,staff,London,GB,hybrid,,,scaleup,dax|modelling|power bi|excel|sql
J73302,2023-09-06,Data Analyst,mid,Berlin,DE,hybrid,53000,70500,midmarket,looker|sql|python|tableau
J71136,2023-09-07,Data Platform Engineer,mid,Chicago,US,onsite,123500,164500,midmarket,aws|spark|kubernetes|observability|terraform|python
J72389,2023-09-07,Junior BI Developer,junior,Berlin,DE,onsite,43000,57500,startup,modelling|power bi|sql
J72835,2023-09-07,Lead Data Engineer,lead,Bengaluru,IN,onsite,,,scaleup,airflow|aws|sql|python|terraform
J73497,2023-09-07,Data Platform Engineer,mid,Austin,US,hybrid,128500,171500,midmarket,kubernetes|observability|python|terraform|spark|aws
J72699,2023-09-08,Junior Data Platform Engineer,junior,Chicago,US,onsite,86000,115000,startup,terraform|observability|aws
J73208,2023-09-08,Junior Analytics Engineer,junior,Bengaluru,IN,hybrid,23500,31000,scaleup,sql|python|dbt|snowflake|airflow|git
J73381,2023-09-08,Junior Data Analyst,junior,San Francisco,US,hybrid,,,midmarket,excel|tableau|looker
J70322,2023-09-09,Senior BI Developer,senior,Bengaluru,IN,remote,37000,49000,startup,sql|excel|modelling|power bi
J72581,2023-09-09,Junior Research Scientist,junior,Austin,US,onsite,,,midmarket,research|pytorch|jax
J72747,2023-09-09,Senior Data Analyst,senior,New York,US,remote,116000,154500,midmarket,statistics|excel|python|looker|sql
J70606,2023-09-10,Analytics Engineer,mid,Chicago,US,onsite,88500,118000,enterprise,sql|dbt|git|airflow|snowflake|python
J70718,2023-09-10,Data Scientist,mid,New York,US,hybrid,142000,189500,enterprise,statistics|pytorch|python|sql|experimentation|pandas
J71150,2023-09-10,Lead Data Analyst,lead,San Francisco,US,hybrid,150500,201000,midmarket,tableau|python|sql|statistics|looker|excel
J71465,2023-09-10,Junior Data Platform Engineer,junior,London,GB,hybrid,,,enterprise,terraform|python|spark|observability|kubernetes
J71529,2023-09-10,Junior Data Engineer,junior,São Paulo,BR,hybrid,33500,44500,startup,aws|airflow|kafka|sql|spark
J71613,2023-09-10,Senior Data Analyst,senior,Bengaluru,IN,remote,,,midmarket,python|excel|tableau|statistics|sql|looker
J72535,2023-09-10,Junior Data Engineer,junior,London,GB,remote,66000,88000,scaleup,python|aws|sql|terraform|airflow|kafka
J70009,2023-09-11,Staff Analytics Engineer,staff,London,GB,onsite,,,enterprise,sql|snowflake|airflow|python
J70233,2023-09-11,Analytics Engineer,mid,Berlin,DE,hybrid,77000,102500,scaleup,git|snowflake|sql|airflow
J71031,2023-09-11,Junior BI Developer,junior,Chicago,US,remote,63500,85000,enterprise,modelling|excel|power bi|dax
J72629,2023-09-11,Lead Data Scientist,lead,London,GB,onsite,147000,196000,startup,experimentation|python|sql|pytorch|pandas
J72542,2023-09-12,Lead Data Scientist,lead,São Paulo,BR,hybrid,,,scaleup,statistics|experimentation|pytorch|sql|python
J72767,2023-09-12,Junior Analytics Engineer,junior,Berlin,DE,hybrid,,,enterprise,git|dbt|sql|snowflake
J72948,2023-09-12,Senior Data Scientist,senior,New York,US,onsite,186000,248000,enterprise,statistics|pytorch|sql|pandas|experimentation|python
J73093,2023-09-12,Senior BI Developer,senior,São Paulo,BR,remote,,,enterprise,excel|sql|power bi|dax|modelling
J73103,2023-09-12,Staff Data Analyst,staff,Bengaluru,IN,remote,41000,54500,enterprise,sql|tableau|python
J73147,2023-09-12,Data Analyst,mid,Chicago,US,hybrid,67500,90500,scaleup,tableau|python|sql|excel
J70741,2023-09-13,Senior Analytics Engineer,senior,Austin,US,hybrid,119500,159000,scaleup,airflow|dbt|sql|git|snowflake|python
J71320,2023-09-13,Analytics Engineer,mid,Toronto,CA,onsite,76500,101500,midmarket,airflow|snowflake|git
J70968,2023-09-14,Staff Analytics Engineer,staff,Amsterdam,NL,hybrid,131500,175500,startup,snowflake|git|dbt|airflow|sql
J72744,2023-09-14,Senior Data Scientist,senior,Amsterdam,NL,remote,117000,156000,enterprise,pytorch|sql|statistics
J72861,2023-09-14,Data Analyst,mid,Austin,US,onsite,68000,91000,midmarket,excel|tableau|python|statistics|looker
J73466,2023-09-14,Junior Data Platform Engineer,junior,Austin,US,hybrid,82500,110000,midmarket,terraform|python|spark
J70159,2023-09-15,Junior Data Analyst,junior,Chicago,US,remote,52500,70000,scaleup,sql|excel|tableau|python|looker|statistics
J71042,2023-09-15,Staff Analytics Engineer,staff,Amsterdam,NL,remote,124500,166000,enterprise,airflow|snowflake|git|sql|dbt
J71190,2023-09-15,Senior Analytics Engineer,senior,London,GB,onsite,100500,133500,midmarket,dbt|snowflake|git|airflow|python|sql
J72761,2023-09-15,Junior Data Engineer,junior,São Paulo,BR,remote,,,startup,python|aws|sql|kafka|spark
J70206,2023-09-16,Staff Data Analyst,staff,Berlin,DE,onsite,,,midmarket,python|tableau|statistics|looker
J71113,2023-09-16,Machine Learning Engineer,mid,San Francisco,US,remote,163000,217500,scaleup,aws|python|mlflow
J71330,2023-09-16,Data Analyst,mid,Amsterdam,NL,remote,62500,83500,startup,tableau|python|looker|statistics|sql
J71612,2023-09-16,Data Analyst,mid,San Francisco,US,remote,101000,134500,midmarket,statistics|excel|python|looker|tableau|sql
J72386,2023-09-17,Junior Data Platform Engineer,junior,Toronto,CA,remote,67000,89500,midmarket,spark|kubernetes|terraform|observability|python|aws
J73336,2023-09-17,Junior Data Scientist,junior,Chicago,US,hybrid,81500,109000,scaleup,sql|python|experimentation
J70392,2023-09-18,Data Analyst,mid,New York,US,onsite,84000,112000,enterprise,excel|python|statistics|looker|sql
J71265,2023-09-18,Junior Data Scientist,junior,Chicago,US,hybrid,80000,106500,scaleup,python|pandas|pytorch
J71656,2023-09-18,Data Analyst,mid,Toronto,CA,remote,59000,79000,enterprise,statistics|excel|sql|tableau
J71840,2023-09-18,Analytics Engineer,mid,São Paulo,BR,onsite,,,enterprise,dbt|git|python|snowflake|airflow|sql
J70301,2023-09-19,Senior Data Analyst,senior,Berlin,DE,onsite,75500,100500,midmarket,looker|sql|python
J71955,2023-09-19,Senior Analytics Engineer,senior,New York,US,hybrid,138500,185000,scaleup,sql|airflow|git|snowflake
J72233,2023-09-19,Junior Data Analyst,junior,São Paulo,BR,hybrid,20000,27000,midmarket,sql|statistics|python|excel|tableau|looker
J72409,2023-09-19,Senior Data Platform Engineer,senior,New York,US,onsite,170500,227500,enterprise,spark|terraform|python
J73105,2023-09-19,Senior Data Analyst,senior,Amsterdam,NL,hybrid,,,enterprise,sql|excel|statistics
J70405,2023-09-20,Senior Data Platform Engineer,senior,London,GB,hybrid,,,scaleup,aws|kubernetes|spark|python|observability|terraform
J71185,2023-09-20,Staff BI Developer,staff,Berlin,DE,hybrid,87000,116000,startup,sql|power bi|modelling|dax|excel
J73274,2023-09-20,Junior Data Engineer,junior,London,GB,remote,,,midmarket,sql|python|terraform
J73424,2023-09-20,Junior Data Scientist,junior,Bengaluru,IN,hybrid,27000,36000,scaleup,sql|pytorch|python|experimentation|pandas
J70161,2023-09-21,Senior Data Engineer,senior,Bengaluru,IN,remote,45500,61000,startup,aws|kafka|spark|airflow
J70183,2023-09-21,Data Scientist,mid,Bengaluru,IN,remote,42000,55500,enterprise,statistics|sql|experimentation|python|pandas|pytorch
J70294,2023-09-21,Data Analyst,mid,New York,US,hybrid,,,scaleup,excel|sql|statistics|python|tableau|looker
J70707,2023-09-21,Staff Data Analyst,staff,Bengaluru,IN,onsite,,,startup,excel|sql|statistics|looker
J72484,2023-09-21,Junior Data Analyst,junior,San Francisco,US,onsite,63500,84500,scaleup,looker|sql|python|tableau|statistics
J73492,2023-09-21,Senior Data Analyst,senior,São Paulo,BR,hybrid,34000,45500,midmarket,excel|python|looker|sql|statistics|tableau
J70424,2023-09-22,Data Analyst,mid,San Francisco,US,remote,98500,131500,midmarket,statistics|tableau|python|excel|looker|sql
J71354,2023-09-22,Senior Analytics Engineer,senior,Toronto,CA,remote,,,enterprise,airflow|sql|dbt|python
J72598,2023-09-22,Junior Analytics Engineer,junior,New York,US,hybrid,81500,108500,enterprise,sql|dbt|git
J72917,2023-09-22,Staff Data Engineer,staff,Austin,US,remote,184500,246000,startup,kafka|sql|aws
J72980,2023-09-22,Senior Analytics Engineer,senior,Chicago,US,onsite,119000,158500,midmarket,snowflake|airflow|git|dbt|sql|python
J70389,2023-09-23,Senior Data Engineer,senior,Chicago,US,hybrid,127500,170000,startup,aws|sql|kafka|spark|airflow|terraform
J71281,2023-09-23,Senior Data Analyst,senior,New York,US,hybrid,106000,141500,scaleup,python|tableau|statistics|excel|looker
J71315,2023-09-23,Senior Data Analyst,senior,Chicago,US,hybrid,89500,119500,midmarket,tableau|sql|excel|statistics|python|looker
J70037,2023-09-24,Data Analyst,mid,London,GB,remote,60500,81000,midmarket,sql|tableau|looker
J70598,2023-09-24,Data Engineer,mid,New York,US,hybrid,132000,176000,startup,kafka|terraform|python
J71241,2023-09-24,Junior BI Developer,junior,London,GB,hybrid,,,scaleup,dax|excel|power bi
J72063,2023-09-24,Senior Data Engineer,senior,Chicago,US,onsite,137000,183000,scaleup,python|sql|spark|aws|airflow|terraform
J70919,2023-09-25,Staff Analytics Engineer,staff,Bengaluru,IN,onsite,53500,71500,enterprise,sql|snowflake|git|python|dbt|airflow
J71512,2023-09-25,Junior Data Scientist,junior,San Francisco,US,remote,,,enterprise,pandas|sql|pytorch|statistics|experimentation
J70577,2023-09-26,Data Engineer,mid,Amsterdam,NL,remote,93000,124000,scaleup,sql|airflow|spark|kafka
J70870,2023-09-26,BI Developer,mid,São Paulo,BR,remote,34000,45000,enterprise,dax|power bi|excel
J70409,2023-09-27,Junior Data Scientist,junior,Amsterdam,NL,hybrid,69500,92500,startup,pytorch|sql|experimentation|statistics|pandas|python
J71835,2023-09-27,BI Developer,mid,London,GB,hybrid,66000,88000,scaleup,modelling|power bi|excel
J72005,2023-09-27,Junior Data Scientist,junior,Amsterdam,NL,onsite,67000,89000,startup,pandas|statistics|experimentation|sql|pytorch
J72755,2023-09-27,Machine Learning Engineer,mid,Bengaluru,IN,hybrid,,,enterprise,kubernetes|mlflow|sql
J72873,2023-09-27,Senior BI Developer,senior,New York,US,onsite,124500,166000,startup,dax|sql|excel
J72186,2023-09-28,Data Analyst,mid,Berlin,DE,remote,,,scaleup,looker|python|statistics
J73252,2023-09-28,Data Analyst,mid,San Francisco,US,remote,100000,133500,enterprise,statistics|python|looker|sql|tableau|excel
J71917,2023-09-29,Junior Data Scientist,junior,Chicago,US,hybrid,83500,111000,midmarket,experimentation|pytorch|sql|statistics
J71950,2023-09-29,Lead Data Engineer,lead,Austin,US,hybrid,188000,251000,enterprise,terraform|sql|aws|kafka
J72354,2023-09-29,Senior Data Engineer,senior,New York,US,onsite,162500,216500,midmarket,sql|kafka|terraform|airflow
J73325,2023-09-29,Staff Data Analyst,staff,London,GB,hybrid,,,enterprise,looker|sql|statistics|tableau
J70727,2023-09-30,Senior Data Scientist,senior,London,GB,hybrid,122500,163500,startup,pytorch|statistics|sql|pandas|python|experimentation
J73397,2023-09-30,Data Engineer,mid,Bengaluru,IN,hybrid,36000,48000,midmarket,aws|spark|sql|terraform|airflow|kafka
J70081,2023-10-01,Analytics Engineer,mid,Amsterdam,NL,hybrid,82500,110000,enterprise,snowflake|airflow|python
J72998,2023-10-01,Senior Analytics Engineer,senior,London,GB,remote,107500,143000,enterprise,dbt|sql|git
J70117,2023-10-02,Senior Data Analyst,senior,Amsterdam,NL,remote,82500,109500,midmarket,tableau|excel|looker|python
J70175,2023-10-02,Staff Data Analyst,staff,New York,US,hybrid,132000,176000,midmarket,tableau|sql|looker
J71458,2023-10-02,Data Engineer,mid,São Paulo,BR,remote,,,enterprise,aws|python|spark
J72387,2023-10-03,Junior Data Scientist,junior,Chicago,US,hybrid,81500,109000,midmarket,python|statistics|experimentation|pytorch|pandas|sql
J70883,2023-10-04,Data Engineer,mid,Toronto,CA,hybrid,92500,123000,midmarket,sql|airflow|spark
J71099,2023-10-04,Data Engineer,mid,Bengaluru,IN,hybrid,38000,51000,enterprise,kafka|python|terraform|sql|spark
J72060,2023-10-04,Staff Data Analyst,staff,Berlin,DE,hybrid,91500,122000,enterprise,tableau|statistics|looker|python|excel
J70000,2023-10-05,Junior Data Platform Engineer,junior,Toronto,CA,hybrid,,,scaleup,python|terraform|spark
J70468,2023-10-05,Staff Data Engineer,staff,São Paulo,BR,hybrid,,,enterprise,kafka|spark|sql|aws|terraform
J71390,2023-10-05,Junior Data Platform Engineer,junior,Bengaluru,IN,hybrid,29500,39500,scaleup,spark|terraform|aws|kubernetes|python
J72269,2023-10-05,Staff Analytics Engineer,staff,Berlin,DE,onsite,122000,163000,scaleup,git|dbt|python
J72919,2023-10-05,Lead Machine Learning Engineer,lead,Toronto,CA,onsite,164500,219000,midmarket,mlflow|python|kubernetes|pytorch|sql|aws
J71786,2023-10-06,Senior Data Scientist,senior,San Francisco,US,hybrid,176500,235500,midmarket,statistics|pytorch|experimentation|pandas|sql|python
J71146,2023-10-08,Research Scientist,mid,São Paulo,BR,hybrid,59000,78500,midmarket,jax|statistics|research
J71681,2023-10-08,Data Scientist,mid,San Francisco,US,hybrid,154500,206000,scaleup,python|experimentation|pandas|sql|statistics|pytorch
J72402,2023-10-08,Junior Data Analyst,junior,Toronto,CA,hybrid,,,startup,statistics|excel|sql|python
J71661,2023-10-09,Senior BI Developer,senior,Chicago,US,hybrid,105500,140500,enterprise,modelling|power bi|dax|excel
J73040,2023-10-09,Junior Data Engineer,junior,Bengaluru,IN,onsite,,,enterprise,airflow|terraform|sql
J71161,2023-10-10,Senior Data Engineer,senior,Bengaluru,IN,hybrid,47500,63000,startup,python|kafka|aws|spark|sql
J72124,2023-10-10,Junior Data Platform Engineer,junior,London,GB,onsite,73000,97500,enterprise,kubernetes|terraform|observability
J72201,2023-10-10,Junior Data Scientist,junior,Bengaluru,IN,hybrid,26500,35000,enterprise,pytorch|experimentation|python|statistics|pandas
J72645,2023-10-10,Junior Data Analyst,junior,Amsterdam,NL,hybrid,,,scaleup,excel|statistics|tableau|sql|looker
J73444,2023-10-10,Senior BI Developer,senior,São Paulo,BR,remote,42000,56500,enterprise,dax|excel|power bi|modelling|sql
J70240,2023-10-11,Data Analyst,mid,San Francisco,US,remote,88500,118000,startup,excel|looker|statistics|sql|tableau|python
J71302,2023-10-11,Junior Data Platform Engineer,junior,San Francisco,US,remote,123000,164500,enterprise,observability|python|kubernetes|aws
J72566,2023-10-11,Data Analyst,mid,Bengaluru,IN,onsite,25000,33500,scaleup,python|statistics|sql|excel
J70708,2023-10-12,Data Analyst,mid,Bengaluru,IN,hybrid,25000,33000,scaleup,python|excel|sql
J71089,2023-10-12,Junior Data Analyst,junior,London,GB,remote,,,startup,looker|statistics|excel|sql
J71450,2023-10-12,Data Scientist,mid,Austin,US,hybrid,120000,160000,midmarket,pandas|sql|pytorch|experimentation|python|statistics
J71593,2023-10-12,Machine Learning Engineer,mid,Austin,US,hybrid,121500,162000,enterprise,pytorch|python|aws|kubernetes|mlflow
J71936,2023-10-12,Data Engineer,mid,Bengaluru,IN,hybrid,39000,51500,midmarket,terraform|spark|kafka|airflow|aws|sql
J72778,2023-10-12,BI Developer,mid,San Francisco,US,hybrid,,,startup,sql|power bi|dax|excel
J70325,2023-10-13,Staff Analytics Engineer,staff,London,GB,hybrid,129000,172500,scaleup,snowflake|airflow|git
J70610,2023-10-13,Senior Machine Learning Engineer,senior,New York,US,remote,202000,269500,startup,python|kubernetes|sql|mlflow|aws|pytorch
J70743,2023-10-13,Junior Analytics Engineer,junior,São Paulo,BR,onsite,,,scaleup,python|dbt|git|sql|airflow
J70831,2023-10-13,Senior Data Engineer,senior,New York,US,onsite,157500,210000,enterprise,python|aws|spark|sql|airflow|terraform
J70898,2023-10-13,Senior Data Analyst,senior,London,GB,onsite,82500,110000,scaleup,python|sql|tableau|looker|statistics|excel
J71033,2023-10-13,Senior Data Analyst,senior,Berlin,DE,onsite,65000,86500,scaleup,looker|tableau|python|excel|sql|statistics
J71230,2023-10-13,Research Scientist,mid,London,GB,hybrid,116000,155000,enterprise,pytorch|jax|statistics|research|python
J71414,2023-10-13,Lead Data Engineer,lead,Bengaluru,IN,hybrid,58500,78000,scaleup,python|spark|sql
J72706,2023-10-13,BI Developer,mid,London,GB,remote,,,scaleup,modelling|power bi|sql
J72772,2023-10-13,Senior Data Engineer,senior,London,GB,remote,118500,158000,scaleup,aws|terraform|airflow|sql|python|kafka
J70505,2023-10-14,Staff BI Developer,staff,Chicago,US,hybrid,120000,160000,enterprise,excel|modelling|power bi|sql|dax
J72637,2023-10-14,Senior Data Analyst,senior,São Paulo,BR,onsite,35500,47000,scaleup,statistics|python|sql|excel
J72939,2023-10-14,Junior Data Engineer,junior,São Paulo,BR,remote,,,scaleup,aws|airflow|python|sql|terraform|kafka
J70476,2023-10-15,Staff Research Scientist,staff,New York,US,hybrid,236500,315500,enterprise,pytorch|statistics|research|python|jax
J70796,2023-10-15,Data Analyst,mid,London,GB,onsite,63500,84500,startup,statistics|excel|python|tableau|looker
J71369,2023-10-15,BI Developer,mid,London,GB,hybrid,66500,88500,enterprise,dax|sql|power bi|excel
J70148,2023-10-16,Senior Machine Learning Engineer,senior,London,GB,remote,141500,189000,midmarket,kubernetes|pytorch|python
J70801,2023-10-16,Lead Data Engineer,lead,Berlin,DE,hybrid,141500,189000,startup,aws|sql|python
J73341,2023-10-16,Staff Data Engineer,staff,San Francisco,US,hybrid,231000,307500,scaleup,spark|airflow|python
J70335,2023-10-17,Junior Data Analyst,junior,Chicago,US,remote,51000,67500,midmarket,looker|python|sql|tableau|excel|statistics
J72161,2023-10-17,Lead Data Engineer,lead,San Francisco,US,onsite,216500,288500,midmarket,terraform|kafka|airflow|spark|aws
J72803,2023-10-17,Senior Data Scientist,senior,Amsterdam,NL,onsite,119000,159000,enterprise,experimentation|sql|pytorch|python
J73074,2023-10-17,Lead BI Developer,lead,São Paulo,BR,hybrid,54000,72000,scaleup,sql|dax|excel
